question,answer_llm,answer_orig,document
"Why does Pandas only display part of my column text, and how can I change that?","By default, Pandas truncates long text in a column to 50 characters and shows `...`.

To display the full text, set:

```python
pd.set_option('display.max_colwidth', None)
```

This removes the column width limit so the entire text is shown.","By default, Pandas truncates text content in a column to 50 characters. To view the entire explanation provided by the judge LLM for a non-relevant answer, use the following instruction:

```python
pd.set_option('display.max_colwidth', None)
```

- **Option:** `display.max_colwidth`
- **Type:** `int` or `None`
- **Description:** Sets the maximum width in characters of a column in the representation of a pandas data structure. When a column overflows, a ""..."" placeholder is used in the output. Setting it to 'None' allows unlimited width.
- **Default:** 50

Refer to the [official documentation](https://pandas.pydata.org/docs/user_guide/options.html) for more details.

<{IMAGE:image_1}>",641aedbbf5
"What option do I need to set so a column with long text shows everything, not just 50 characters?","Set:

```python
pd.set_option('display.max_colwidth', None)
```

This removes the 50-character truncation so the full text shows.","By default, Pandas truncates text content in a column to 50 characters. To view the entire explanation provided by the judge LLM for a non-relevant answer, use the following instruction:

```python
pd.set_option('display.max_colwidth', None)
```

- **Option:** `display.max_colwidth`
- **Type:** `int` or `None`
- **Description:** Sets the maximum width in characters of a column in the representation of a pandas data structure. When a column overflows, a ""..."" placeholder is used in the output. Setting it to 'None' allows unlimited width.
- **Default:** 50

Refer to the [official documentation](https://pandas.pydata.org/docs/user_guide/options.html) for more details.

<{IMAGE:image_1}>",641aedbbf5
How can I normalize a vector stored in a Pandas DataFrame column?,"You can normalize each vector in the column by dividing it by its L2 norm:

```python
import numpy as np

normalize_vec = lambda v: v / np.linalg.norm(v)

df[""new_col""] = df[""org_col""].apply(normalize_vec)
```

This creates a new column with the normalized vectors.","To normalize vectors in a Pandas DataFrame column, you can use the following approach:

```python
import numpy as np

normalize_vec = lambda v: v / np.linalg.norm(v)

df[""new_col""] = df[""org_col""].apply(normalize_vec)
```",5039707c1a
What’s the easiest way to make every vector in a Pandas Series have length 1?,"Use normalization with the vector’s L2 norm:

```python
import numpy as np

normalize_vec = lambda v: v / np.linalg.norm(v)
series = series.apply(normalize_vec)
```

This makes each vector have length 1.","To normalize vectors in a Pandas DataFrame column, you can use the following approach:

```python
import numpy as np

normalize_vec = lambda v: v / np.linalg.norm(v)

df[""new_col""] = df[""org_col""].apply(normalize_vec)
```",5039707c1a
Is there a simple Pandas apply example for normalizing vectors in one column?,"Yes — a simple Pandas `apply` example for normalizing vectors in one column is:

```python
import numpy as np

normalize_vec = lambda v: v / np.linalg.norm(v)

df[""new_col""] = df[""org_col""].apply(normalize_vec)
```

This applies the normalization function to each vector in `df[""org_col""]` and stores the result in `df[""new_col""]`.","To normalize vectors in a Pandas DataFrame column, you can use the following approach:

```python
import numpy as np

normalize_vec = lambda v: v / np.linalg.norm(v)

df[""new_col""] = df[""org_col""].apply(normalize_vec)
```",5039707c1a
How do I divide each vector by its own norm inside a DataFrame column?,"Use `apply` with a normalization function that divides each vector by its own norm:

```python
import numpy as np

df[""new_col""] = df[""org_col""].apply(lambda v: v / np.linalg.norm(v))
```

This normalizes each vector in the DataFrame column individually.","To normalize vectors in a Pandas DataFrame column, you can use the following approach:

```python
import numpy as np

normalize_vec = lambda v: v / np.linalg.norm(v)

df[""new_col""] = df[""org_col""].apply(normalize_vec)
```",5039707c1a
Can I normalize a whole column of numpy vectors with a lambda function in Pandas?,"Yes. You can normalize each NumPy vector in a Pandas column with a lambda function using `apply`, like this:

```python
import numpy as np

normalize_vec = lambda v: v / np.linalg.norm(v)

df[""new_col""] = df[""org_col""].apply(normalize_vec)
```

This works for a Pandas Series where each cell contains a NumPy vector.","To normalize vectors in a Pandas DataFrame column, you can use the following approach:

```python
import numpy as np

normalize_vec = lambda v: v / np.linalg.norm(v)

df[""new_col""] = df[""org_col""].apply(normalize_vec)
```",5039707c1a
How do I get the 75th percentile for a column in a Pandas DataFrame?,"Use `quantile` with `q=0.75`:

```python
quantile = df[""col""].quantile(q=0.75)
```

","To compute the 75% percentile or 0.75 quantile:

```python
quantile = df[""col""].quantile(q=0.75)
```",b4c8ac5a0c
What’s the Pandas way to calculate a 0.75 quantile on a Series?,"Use `quantile(q=0.75)` on the Series, for example:

```python
series.quantile(q=0.75)
```

","To compute the 75% percentile or 0.75 quantile:

```python
quantile = df[""col""].quantile(q=0.75)
```",b4c8ac5a0c
How can I find a column’s percentile value in Pandas without using numpy?,"You can use Pandas’ `quantile()` method directly:

```python
quantile = df[""col""].quantile(q=0.75)
```

This gives the 75th percentile of the column.","To compute the 75% percentile or 0.75 quantile:

```python
quantile = df[""col""].quantile(q=0.75)
```",b4c8ac5a0c
Is there a simple method in Pandas to compute a quantile for one column?,"Yes. You can use Pandas’ built-in `quantile()` on the column:

```python
df[""col""].quantile(q=0.75)
```

This computes the 75th percentile.","To compute the 75% percentile or 0.75 quantile:

```python
quantile = df[""col""].quantile(q=0.75)
```",b4c8ac5a0c
How do I extract the 75% cutoff from a DataFrame column using Pandas?,"You can extract the 75% cutoff using Pandas’ `quantile`:

```python
quantile = df[""col""].quantile(q=0.75)
```

","To compute the 75% percentile or 0.75 quantile:

```python
quantile = df[""col""].quantile(q=0.75)
```",b4c8ac5a0c
"How do I wipe out every Docker container from the terminal, even the ones still running?","Use this command:

```bash
docker rm -f $(docker ps -aq)
```

It force-removes all containers, including the ones still running.","1. Delete all containers (including running ones):

```bash
docker rm -f $(docker ps -aq)
```

2. Remove all images:

```bash
docker rmi -f $(docker images -q)
```

3. Delete all volumes:

```bash
docker volume rm $(docker volume ls -q)
```",66ccbb7da0
What’s the command to force-remove all Docker images at once?,"Use:

```bash
docker rmi -f $(docker images -q)
```

This force-removes all Docker images at once.","1. Delete all containers (including running ones):

```bash
docker rm -f $(docker ps -aq)
```

2. Remove all images:

```bash
docker rmi -f $(docker images -q)
```

3. Delete all volumes:

```bash
docker volume rm $(docker volume ls -q)
```",66ccbb7da0
How can I delete every Docker volume using the command line?,"Use this command:

```bash
docker volume rm $(docker volume ls -q)
```

This deletes all Docker volumes from the command line.","1. Delete all containers (including running ones):

```bash
docker rm -f $(docker ps -aq)
```

2. Remove all images:

```bash
docker rmi -f $(docker images -q)
```

3. Delete all volumes:

```bash
docker volume rm $(docker volume ls -q)
```",66ccbb7da0
"Is there a quick way to clean up all containers, images, and volumes in Docker without doing them one by one?","Yes. You can clean up everything in a few terminal commands:

```bash
docker rm -f $(docker ps -aq)
docker rmi -f $(docker images -q)
docker volume rm $(docker volume ls -q)
```

- `docker rm -f $(docker ps -aq)` removes all containers, including running ones
- `docker rmi -f $(docker images -q)` removes all images
- `docker volume rm $(docker volume ls -q)` removes all volumes

I don't know.","1. Delete all containers (including running ones):

```bash
docker rm -f $(docker ps -aq)
```

2. Remove all images:

```bash
docker rmi -f $(docker images -q)
```

3. Delete all volumes:

```bash
docker volume rm $(docker volume ls -q)
```",66ccbb7da0
"What terminal commands should I run to fully clear Docker stuff like containers, images, and volumes?","Run these commands:

```bash
docker rm -f $(docker ps -aq)
docker rmi -f $(docker images -q)
docker volume rm $(docker volume ls -q)
```

These remove all containers, images, and volumes.","1. Delete all containers (including running ones):

```bash
docker rm -f $(docker ps -aq)
```

2. Remove all images:

```bash
docker rmi -f $(docker images -q)
```

3. Delete all volumes:

```bash
docker volume rm $(docker volume ls -q)
```",66ccbb7da0
"How can I make sure a user can only send feedback once per submission in Streamlit, like just +1 or -1?","Use `st.session_state` to track whether feedback was already given for the current submission, and disable the +1 / -1 buttons after one click.

From the context, the issue is that `st.session.submitted` is getting reassigned to `True` again even after a feedback button is pressed. The referenced solution is here:

https://discuss.streamlit.io/t/streamlit-session-attributes-reassigned-somewhere/76059/2?u=mohammed2

So the short answer is: manage the feedback state carefully in `st.session_state` and prevent it from being reset after the first vote.","Solved:

[Refer to the solution on Streamlit Discuss](https://discuss.streamlit.io/t/streamlit-session-attributes-reassigned-somewhere/76059/2?u=mohammed2)",2e729f1271
Why does `st.session.submitted` keep getting set back to `True` even after I click one of the feedback buttons?,"`st.session.submitted` is being reassigned to `True` somewhere in your app logic after the button press. The course context says this issue is solved and points to the Streamlit Discuss thread:

https://discuss.streamlit.io/t/streamlit-session-attributes-reassigned-somewhere/76059/2?u=mohammed2

I don't know the exact code change from the context alone.","Solved:

[Refer to the solution on Streamlit Discuss](https://discuss.streamlit.io/t/streamlit-session-attributes-reassigned-somewhere/76059/2?u=mohammed2)",2e729f1271
"After I press the ask button, what’s the right way to disable the buttons until the submission state changes?","Solved:

[Refer to the solution on Streamlit Discuss](https://discuss.streamlit.io/t/streamlit-session-attributes-reassigned-somewhere/76059/2?u=mohammed2)","Solved:

[Refer to the solution on Streamlit Discuss](https://discuss.streamlit.io/t/streamlit-session-attributes-reassigned-somewhere/76059/2?u=mohammed2)",2e729f1271
Is there a known Streamlit session-state issue where a session flag gets reassigned unexpectedly after a button click?,"Yes — the context mentions a known Streamlit session-state issue where `st.session.submitted` gets reassigned unexpectedly after a feedback button click.

It says this was reported as:

- **Module 5: Monitoring**
- **Q:** Session State issue with `st.session.submitted`
- **A:** **Solved** via a Streamlit Discuss thread:
  https://discuss.streamlit.io/t/streamlit-session-attributes-reassigned-somewhere/76059/2?u=mohammed2

So the answer is: **yes, this issue is known and there is a referenced solution on Streamlit Discuss.**","Solved:

[Refer to the solution on Streamlit Discuss](https://discuss.streamlit.io/t/streamlit-session-attributes-reassigned-somewhere/76059/2?u=mohammed2)",2e729f1271
Where can I find the fix for the problem where `st.session.submitted` changes again after feedback is given?,"You can find the fix in the Streamlit Discuss thread referenced here:

https://discuss.streamlit.io/t/streamlit-session-attributes-reassigned-somewhere/76059/2?u=mohammed2","Solved:

[Refer to the solution on Streamlit Discuss](https://discuss.streamlit.io/t/streamlit-session-attributes-reassigned-somewhere/76059/2?u=mohammed2)",2e729f1271
"Why does my streamlit app fail in docker-compose with ""streamlit: executable file not found in $PATH"", even though it works locally?","This usually happens because Docker Compose is not using the same setup as your local environment.

According to the context, the fix is:

1. Make sure you have a `Dockerfile`.
2. Add `streamlit` to the `docker-compose` configuration.
3. Rebuild and start the app with:

```bash
docker-compose up --build
```

So the issue is that `streamlit` is available locally, but inside the Docker container it is not found in `$PATH` unless it’s properly installed/configured in the Docker setup.","To resolve this issue:

1. Ensure you have created a `Dockerfile`.
2. Add `streamlit` to the `docker-compose` configuration.
3. Run the following command to rebuild and start the application:

   ```bash
   docker-compose up --build
   ```",e8df9f0d12
"Do I need a Dockerfile when running a streamlit app with docker-compose, or is compose config enough?","Yes — according to the context, you should **create a Dockerfile**.  
The `docker-compose` config alone is not enough for this Streamlit issue.

The suggested fix is:

1. **Create a `Dockerfile`**
2. **Add `streamlit` to your `docker-compose` config**
3. Rebuild and start with:

```bash
docker-compose up --build
```

So in short: **you need both the Dockerfile and the compose config**.","To resolve this issue:

1. Ensure you have created a `Dockerfile`.
2. Add `streamlit` to the `docker-compose` configuration.
3. Run the following command to rebuild and start the application:

   ```bash
   docker-compose up --build
   ```",e8df9f0d12
How do I fix the OCI runtime error when docker-compose says it can't find the streamlit command?,"To fix the OCI runtime error:

1. Make sure you have a `Dockerfile`.
2. Add `streamlit` to your `docker-compose` configuration.
3. Rebuild and start the app with:

```bash
docker-compose up --build
```

","To resolve this issue:

1. Ensure you have created a `Dockerfile`.
2. Add `streamlit` to the `docker-compose` configuration.
3. Run the following command to rebuild and start the application:

   ```bash
   docker-compose up --build
   ```",e8df9f0d12
What should I change in docker-compose so my streamlit container starts correctly?,"You should update your `docker-compose` to include `streamlit` in the command/startup config, and make sure you have a `Dockerfile` for the app.

After that, rebuild and start with:

```bash
docker-compose up --build
```

If you want, I can help you draft the exact `docker-compose.yml` and `Dockerfile`.","To resolve this issue:

1. Ensure you have created a `Dockerfile`.
2. Add `streamlit` to the `docker-compose` configuration.
3. Run the following command to rebuild and start the application:

   ```bash
   docker-compose up --build
   ```",e8df9f0d12
"After adding streamlit to docker-compose, do I need to rebuild the image or just restart the containers?",Use `docker-compose up --build` to rebuild and start the application. A restart alone is not enough after adding `streamlit` to the configuration.,"To resolve this issue:

1. Ensure you have created a `Dockerfile`.
2. Add `streamlit` to the `docker-compose` configuration.
3. Run the following command to rebuild and start the application:

   ```bash
   docker-compose up --build
   ```",e8df9f0d12
"Is the capstone project something we do alone, or can it be a group project?","The capstone project is **done alone** — it’s a **solo project**, not a group project.","No, the capstone is a solo project.",0fab61eca2
"Do students work in teams for the capstone, or is it individual only?","The capstone is individual only — it’s a solo project, not a group project.","No, the capstone is a solo project.",0fab61eca2
"Can I team up with someone for the capstone, or do I have to do it solo?","No — the capstone is a solo project, so you have to do it individually.","No, the capstone is a solo project.",0fab61eca2
Is the final capstone meant to be completed by one person or by a group?,"The final capstone is meant to be completed by one person. It is a solo project, not a group project.","No, the capstone is a solo project.",0fab61eca2
"For the capstone, do we need partners or is it a solo assignment?","The capstone is a solo project, so you don’t need partners.","No, the capstone is a solo project.",0fab61eca2
"Do I have to submit two separate capstone projects, or is one project enough for the course?","You only need to submit **one** capstone project.

If your first submission doesn’t pass, you can **improve it and resubmit** during the **attempt #2** window. If you want, you *can* submit a second project for extra practice, but it must use **different datasets and a different problem statement**.","You only need to submit one project. If the submission at the first attempt fails, you can improve it and re-submit during the attempt#2 submission window.

- If you want to submit two projects for the experience and exposure, you must use different datasets and problem statements.
- If you can’t make it to the attempt#1 submission window, you still have time to catch up to meet the attempt#2 submission window.

Remember that the submission does not count towards the certification if you do not participate in the peer-review of three peers in your cohort.",d5fc98925d
What exactly do attempt 1 and attempt 2 mean for the capstone submission timeline?,"Attempt 1 and attempt 2 are two submission windows for the **same capstone project**:

- **Attempt 1**: your first chance to submit the project.
- **Attempt 2**: a later resubmission window if your attempt 1 submission fails, or if you missed attempt 1 and want to catch up.

You only need to submit **one project** for the capstone. If needed, you can improve it and submit again in attempt 2.","You only need to submit one project. If the submission at the first attempt fails, you can improve it and re-submit during the attempt#2 submission window.

- If you want to submit two projects for the experience and exposure, you must use different datasets and problem statements.
- If you can’t make it to the attempt#1 submission window, you still have time to catch up to meet the attempt#2 submission window.

Remember that the submission does not count towards the certification if you do not participate in the peer-review of three peers in your cohort.",d5fc98925d
"If my first capstone submission doesn’t pass, can I fix it and send it again later?","Yes. You only need to submit one project, and if your first attempt fails, you can improve it and re-submit during the attempt #2 submission window.","You only need to submit one project. If the submission at the first attempt fails, you can improve it and re-submit during the attempt#2 submission window.

- If you want to submit two projects for the experience and exposure, you must use different datasets and problem statements.
- If you can’t make it to the attempt#1 submission window, you still have time to catch up to meet the attempt#2 submission window.

Remember that the submission does not count towards the certification if you do not participate in the peer-review of three peers in your cohort.",d5fc98925d
"Can I submit two projects just to get more practice, and if so do they need to be on different topics?","Yes — if you want to submit two projects for extra practice, they should use **different datasets and problem statements**.","You only need to submit one project. If the submission at the first attempt fails, you can improve it and re-submit during the attempt#2 submission window.

- If you want to submit two projects for the experience and exposure, you must use different datasets and problem statements.
- If you can’t make it to the attempt#1 submission window, you still have time to catch up to meet the attempt#2 submission window.

Remember that the submission does not count towards the certification if you do not participate in the peer-review of three peers in your cohort.",d5fc98925d
"If I miss the first submission window, do I still have a chance to submit in the second one and stay eligible?","Yes — if you miss the first submission window, you can still submit in the second one and catch up to stay eligible.

Just make sure you submit while the course is still accepting submissions, and remember that to count toward certification you also need to participate in the peer review of three peers in your cohort.","You only need to submit one project. If the submission at the first attempt fails, you can improve it and re-submit during the attempt#2 submission window.

- If you want to submit two projects for the experience and exposure, you must use different datasets and problem statements.
- If you can’t make it to the attempt#1 submission window, you still have time to catch up to meet the attempt#2 submission window.

Remember that the submission does not count towards the certification if you do not participate in the peer-review of three peers in your cohort.",d5fc98925d
"Is the competition itself accepted as the capstone project, or is the capstone supposed to be something else?","No. The competition itself does **not** count as the capstone project. The capstone is a **separate individual solo project**. You can still participate in the competition in a group if you want, but it is not accepted as the capstone.","No, it does not. You can participate in the [math-kaggle-llm-competition](https://datatalks-club.slack.com/archives/C0791HB4A58) as a group if you want to form teams; but the capstone is an individual attempt.",e892d44e42
Can I join the math-kaggle LLM competition with a team and still use that for my capstone?,"Yes — you can participate in the math-kaggle LLM competition as a group/team. But the capstone itself must be an individual attempt, so the competition team would not count as your capstone.","No, it does not. You can participate in the [math-kaggle-llm-competition](https://datatalks-club.slack.com/archives/C0791HB4A58) as a group if you want to form teams; but the capstone is an individual attempt.",e892d44e42
"If I want to form a group for the competition, does that replace the individual capstone requirement?","No. Forming a group for the competition does **not** replace the capstone requirement. The competition can be done as a group, but the **capstone is still an individual/solo project**.","No, it does not. You can participate in the [math-kaggle-llm-competition](https://datatalks-club.slack.com/archives/C0791HB4A58) as a group if you want to form teams; but the capstone is an individual attempt.",e892d44e42
"Does taking part in the competition count toward the capstone, or do I still need to do an individual project?","No — taking part in the competition does **not** count as the capstone. The capstone is an **individual/solo project**, so you still need to do a separate individual project.","No, it does not. You can participate in the [math-kaggle-llm-competition](https://datatalks-club.slack.com/archives/C0791HB4A58) as a group if you want to form teams; but the capstone is an individual attempt.",e892d44e42
Can the capstone be done as a team if I'm already participating in the competition?,"No. The capstone is an individual project, even if you participate in the competition as a team.","No, it does not. You can participate in the [math-kaggle-llm-competition](https://datatalks-club.slack.com/archives/C0791HB4A58) as a group if you want to form teams; but the capstone is an individual attempt.",e892d44e42
How will my capstone project be graded?,"Your capstone project will be graded by peer review:

- Each submitted project is evaluated by **three randomly assigned students** who also submitted the project.
- You will also need to **grade three fellow students’ projects** yourself.
- Your **final grade** is the **median score** of the peer reviewers’ grades.
- The peer review must follow the project evaluation guidelines provided in the course materials.

If you don’t complete the required peer grading, you may fail to receive the Certificate.","Each submitted project will be evaluated by three randomly assigned students who have also submitted the project.

You will also be responsible for grading the projects from three fellow students yourself. Please be aware that not complying with this rule implies you may fail to achieve the Certificate at the end of the course.

The final grade you receive will be the median score of the grades from the peer reviewers. The peer review criteria for evaluation must follow the guidelines defined here (TBA for link).",9a2e2d2008
Who actually reviews the capstone submissions?,Each submitted capstone project is reviewed by **three randomly assigned students who also submitted the project**. You also have to review **three other students’ projects** yourself.,"Each submitted project will be evaluated by three randomly assigned students who have also submitted the project.

You will also be responsible for grading the projects from three fellow students yourself. Please be aware that not complying with this rule implies you may fail to achieve the Certificate at the end of the course.

The final grade you receive will be the median score of the grades from the peer reviewers. The peer review criteria for evaluation must follow the guidelines defined here (TBA for link).",9a2e2d2008
Do I need to evaluate other students' projects too?,Yes. You will also be responsible for grading three fellow students’ projects yourself.,"Each submitted project will be evaluated by three randomly assigned students who have also submitted the project.

You will also be responsible for grading the projects from three fellow students yourself. Please be aware that not complying with this rule implies you may fail to achieve the Certificate at the end of the course.

The final grade you receive will be the median score of the grades from the peer reviewers. The peer review criteria for evaluation must follow the guidelines defined here (TBA for link).",9a2e2d2008
What happens if I skip the peer-review part?,"If you skip the peer-review part, you may fail to receive the certificate. The course says certification requires participating in the peer review of three fellow students’ capstone projects.","Each submitted project will be evaluated by three randomly assigned students who have also submitted the project.

You will also be responsible for grading the projects from three fellow students yourself. Please be aware that not complying with this rule implies you may fail to achieve the Certificate at the end of the course.

The final grade you receive will be the median score of the grades from the peer reviewers. The peer review criteria for evaluation must follow the guidelines defined here (TBA for link).",9a2e2d2008
How is the final score for the capstone calculated?,The final capstone score is the **median of the grades given by the peer reviewers**. Each project is evaluated by **three randomly assigned students** who also submitted the project.,"Each submitted project will be evaluated by three randomly assigned students who have also submitted the project.

You will also be responsible for grading the projects from three fellow students yourself. Please be aware that not complying with this rule implies you may fail to achieve the Certificate at the end of the course.

The final grade you receive will be the median score of the grades from the peer reviewers. The peer review criteria for evaluation must follow the guidelines defined here (TBA for link).",9a2e2d2008
"When do we get the projects to review and grade, and how are they assigned?","After the submission deadline has passed, an Excel sheet is shared with 3 projects assigned to each participant. You can’t choose which projects to review, and you can’t review them before the list is released.","After the submission deadline has passed, an Excel sheet will be shared with 3 projects being assigned to each participant.",eae0fb50aa
Will project review assignments come before or after the submission deadline?,After the submission deadline has passed.,"After the submission deadline has passed, an Excel sheet will be shared with 3 projects being assigned to each participant.",eae0fb50aa
How many projects does each participant have to grade in the capstone project?,Each participant has to grade **3 projects** from fellow students.,"After the submission deadline has passed, an Excel sheet will be shared with 3 projects being assigned to each participant.",eae0fb50aa
What happens once the submission deadline is over for project grading?,"Once the submission deadline has passed, an Excel sheet will be shared, and each participant will be assigned 3 projects to review and grade.","After the submission deadline has passed, an Excel sheet will be shared with 3 projects being assigned to each participant.",eae0fb50aa
"Do we get an Excel sheet with the review assignments, and what will it include?","Yes. After the submission deadline has passed, an Excel sheet will be shared, and it will assign 3 projects to each participant.","After the submission deadline has passed, an Excel sheet will be shared with 3 projects being assigned to each participant.",eae0fb50aa
"I already turned in my capstone project, so why am I not seeing anything to review yet?","Once the project submission deadline has passed, the projects will be assigned for evaluation. You can’t review anything before the list is released, and you can’t choose which projects to evaluate.","Once the project submission deadline has passed, projects will be assigned to you for evaluation. You can't choose which projects to evaluate, and you can’t review before the list has been released.",a8a7fef016
When do the projects for evaluation get assigned after the submission deadline ends?,"After the submission deadline has passed, the projects are assigned for evaluation.","Once the project submission deadline has passed, projects will be assigned to you for evaluation. You can't choose which projects to evaluate, and you can’t review before the list has been released.",a8a7fef016
"Can I pick which capstone projects I want to review, or is that decided for me?","You can’t pick them yourself. Once the submission deadline has passed, projects are assigned to you for evaluation, and you can’t choose which ones to review.","Once the project submission deadline has passed, projects will be assigned to you for evaluation. You can't choose which projects to evaluate, and you can’t review before the list has been released.",a8a7fef016
Is there any way to start reviewing submissions before the project list is released?,No. You can’t review before the list has been released.,"Once the project submission deadline has passed, projects will be assigned to you for evaluation. You can't choose which projects to evaluate, and you can’t review before the list has been released.",a8a7fef016
"I submitted my project already, but I still can't review others — is that normal?","Yes, that’s normal. After you submit your project, you still can’t review others until the submission deadline has passed and the peer-review list is released. You also can’t choose which projects to evaluate.","Once the project submission deadline has passed, projects will be assigned to you for evaluation. You can't choose which projects to evaluate, and you can’t review before the list has been released.",a8a7fef016
Where can I look for project ideas and datasets for the capstone project?,"Please check this GitHub page for several project ideas and datasets, along with tips and guidelines:

https://github.com/DataTalksClub/llm-zoomcamp/blob/main/project.md","Please check [this GitHub page](https://github.com/DataTalksClub/llm-zoomcamp/blob/main/project.md) for several ideas and datasets that could be used for the project, along with tips and guidelines.",e76a70cde3
Is there a place with a few dataset options and example ideas for the LLM Zoomcamp project?,"Yes — the course points to a GitHub page with several project ideas and datasets:

https://github.com/DataTalksClub/llm-zoomcamp/blob/main/project.md

It also includes tips and guidelines for the capstone project.","Please check [this GitHub page](https://github.com/DataTalksClub/llm-zoomcamp/blob/main/project.md) for several ideas and datasets that could be used for the project, along with tips and guidelines.",e76a70cde3
What’s the best link to check for capstone project inspiration and data sources?,"The best link is:

[GitHub page for capstone ideas and datasets](https://github.com/DataTalksClub/llm-zoomcamp/blob/main/project.md)

It includes project inspiration, datasets, tips, and guidelines.","Please check [this GitHub page](https://github.com/DataTalksClub/llm-zoomcamp/blob/main/project.md) for several ideas and datasets that could be used for the project, along with tips and guidelines.",e76a70cde3
"Can you point me to a GitHub page that lists project ideas, datasets, and some guidance?","Yes — check this GitHub page for project ideas, datasets, tips, and guidelines:

https://github.com/DataTalksClub/llm-zoomcamp/blob/main/project.md","Please check [this GitHub page](https://github.com/DataTalksClub/llm-zoomcamp/blob/main/project.md) for several ideas and datasets that could be used for the project, along with tips and guidelines.",e76a70cde3
I’m stuck on picking a project — where can I find suggestions and usable datasets?,"Please check [this GitHub page](https://github.com/DataTalksClub/llm-zoomcamp/blob/main/project.md) for several ideas and datasets that could be used for the project, along with tips and guidelines.","Please check [this GitHub page](https://github.com/DataTalksClub/llm-zoomcamp/blob/main/project.md) for several ideas and datasets that could be used for the project, along with tips and guidelines.",e76a70cde3
"Do I have to use Airflow, Mage, or Kestra for the capstone project, or is a simple Python script enough?","No — you do **not** have to use Airflow, Mage, or Kestra.

A **plain Python script** that ingests and indexes your data is enough for **full points** on the capstone’s **ingestion pipeline** criterion. A **Jupyter notebook** with the same steps is also acceptable, but it gets **1 point instead of 2**.

Use an orchestrator only if it genuinely fits your project, for example if you need **recurring daily ingestion**.","No. A plain Python script that ingests and indexes your data is enough for full points on the ""ingestion pipeline"" criterion. A Jupyter notebook with the same steps is worth 1 point instead of 2.

Use an orchestrator only if it actually fits your project — for example, recurring ingestion of a feed that updates daily. Don't add one just to score the criterion.",d4f7c08ea1
"If I build the ingestion and indexing steps in a Jupyter notebook, will that count for the full pipeline points?",No. A Jupyter notebook with the ingestion and indexing steps is worth **1 point instead of 2** for the ingestion pipeline criterion. A plain Python script is enough for full points.,"No. A plain Python script that ingests and indexes your data is enough for full points on the ""ingestion pipeline"" criterion. A Jupyter notebook with the same steps is worth 1 point instead of 2.

Use an orchestrator only if it actually fits your project — for example, recurring ingestion of a feed that updates daily. Don't add one just to score the criterion.",d4f7c08ea1
When does it actually make sense to add an orchestrator to a capstone project instead of just using Python?,"It makes sense to add an orchestrator only when your project really needs scheduled or recurring workflows — for example, if you’re ingesting a data feed that updates daily.

For the capstone, a plain Python script that ingests and indexes your data is enough. Don’t add Airflow/Mage/Kestra just to satisfy the criterion.","No. A plain Python script that ingests and indexes your data is enough for full points on the ""ingestion pipeline"" criterion. A Jupyter notebook with the same steps is worth 1 point instead of 2.

Use an orchestrator only if it actually fits your project — for example, recurring ingestion of a feed that updates daily. Don't add one just to score the criterion.",d4f7c08ea1
Can I still get the ingestion pipeline criterion without setting up a workflow tool at all?,"Yes. You can get full points for the ingestion pipeline criterion with a plain Python script that ingests and indexes your data, without setting up a workflow/orchestration tool.

A Jupyter notebook with the same steps would still count, but only for 1 point instead of 2. Use an orchestrator only if it genuinely fits your project.","No. A plain Python script that ingests and indexes your data is enough for full points on the ""ingestion pipeline"" criterion. A Jupyter notebook with the same steps is worth 1 point instead of 2.

Use an orchestrator only if it actually fits your project — for example, recurring ingestion of a feed that updates daily. Don't add one just to score the criterion.",d4f7c08ea1
"Should I avoid adding an orchestration tool just for grading, and only use one if my data gets updated regularly?","No. You don’t need an orchestration tool just for grading.

A plain Python script that ingests and indexes your data is enough for full points on the ingestion pipeline criterion. Use an orchestrator only if it actually fits your project, such as when you have recurring ingestion of data that updates daily. Don’t add one just to score the criterion.","No. A plain Python script that ingests and indexes your data is enough for full points on the ""ingestion pipeline"" criterion. A Jupyter notebook with the same steps is worth 1 point instead of 2.

Use an orchestrator only if it actually fits your project — for example, recurring ingestion of a feed that updates daily. Don't add one just to score the criterion.",d4f7c08ea1
How can I evaluate a recommender-style RAG project if I don't have clear ground-truth answers?,"For a recommender-style RAG project without clear ground-truth Q&A, use two complementary evaluation methods:

1. Synthetic ground truth  
   - For each item in your dataset, prompt an LLM with the item’s description.
   - Ask it to generate about 5 user queries that should retrieve that item as the top result.
   - Run those queries through your retriever and measure metrics like:
     - hit rate
     - MRR
     - NDCG
   - NDCG is often especially good for ranking tasks, since multiple items may be acceptable and it rewards putting good results near the top.

2. LLM-as-a-judge  
   - Sample queries, run the full RAG pipeline, and have an LLM score the response.
   - Use a fixed rubric such as relevance/usefulness on a 1–5 scale.
   - Make the criteria explicit in the prompt so the ratings are consistent.

If you want, I can also help you design a concrete eval rubric or a synthetic-query prompt.","Two complementary approaches that both score for the evaluation criterion:

1. Synthetic ground truth (same idea as the course, adapted). For each item in your dataset, prompt the LLM with the item's description and ask it to generate ~5 user queries that should return that item as the top result. Then run those queries through your retrieval and measure hit rate / MRR / NDCG.

2. LLM-as-a-judge for end-to-end quality. Sample queries, run the full RAG, and have an LLM rate the result for relevance/usefulness on a fixed rubric (e.g. 1–5 scale, with criteria you specify in the prompt).

NDCG is often a better fit than hit-rate for ranking-style problems where multiple items are acceptable answers — it rewards getting good items high in the list, not just first.",9b0e2d6a47
